,id_municipio,id_municipio_nome,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
16523,2609907,Ouricuri,2004,144953000,8950000,136004000,8600000,27781000,42225000,57398000
16524,2610400,Parnamirim,2004,43281000,2392000,40889000,8603000,1071000,10535000,20679000
16525,2707404,Porto de Pedras,2004,29054000,372000,28682000,13955000,553000,3743000,10432000
16526,2801603,Cedro de São João,2004,15786000,617000,15169000,2168000,648000,4198000,8155000
16527,2902708,Barra,2004,84042000,3511000,80531000,16457000,2583000,20923000,40568000
16528,2911857,Heliópolis,2004,26096000,1452000,24644000,5258000,1228000,6210000,11947000
16529,2912905,Ibirataia,2004,75911000,3254000,72656000,29633000,2870000,18404000,21750000
16530,2918001,Jequié,2004,582689000,72626000,510064000,23076000,86534000,267495000,132959000
16531,2919009,Lajedinho,2004,29201000,877000,28323000,3431000,16797000,4274000,3821000
16532,2921708,Morro do Chapéu,2004,77983000,4079000,73904000,17638000,4035000,23221000,29011000
16533,2922730,Nova Fátima,2004,14579000,1217000,13363000,1614000,944000,4934000,5871000
16534,2925501,Prado,2004,187694000,5625000,182069000,116706000,8291000,30430000,26641000
16535,2929370,São José do Jacuípe,2004,18718000,1209000,17508000,4390000,968000,4906000,7244000
16536,3102704,Cachoeira de Pajeú,2004,59804000,7856000,51947000,12079000,2635000,27759000,9475000
16537,3104908,Baependi,2004,101491000,6878000,94613000,11351000,19990000,43901000,19371000
16538,3110707,Cambuquira,2004,102723000,8449000,94274000,36281000,3451000,40514000,14028000
16539,3115805,Centralina,2004,80796000,6863000,73934000,27186000,5407000,31178000,10163000
16540,3128105,Guapé,2004,59982000,2702000,57280000,20468000,2361000,17349000,17102000
16541,3130804,Ingaí,2004,19218000,962000,18256000,9253000,1766000,3193000,4044000
16542,3133204,Itanhomi,2004,32081000,1679000,30401000,4081000,1640000,12385000,12296000
16543,3139003,Machado,2004,373235000,30155000,343080000,73283000,111626000,117645000,40526000
16544,3146701,Palma,2004,21987000,1148000,20838000,4633000,927000,7921000,7358000
16545,3152131,Ponto Chique,2004,11196000,428000,10768000,3393000,289000,2505000,4582000
16546,3156452,Rosário da Limeira,2004,12688000,614000,12073000,2963000,497000,3205000,5409000
16547,3158003,Santa Maria de Itabira,2004,40297000,3497000,36800000,4281000,3830000,17405000,11283000
16548,3160959,São Domingos das Dores,2004,19436000,670000,18766000,7043000,622000,4311000,6789000
16549,3162948,São José da Barra,2004,468625000,2404000,466220000,15383000,429298000,13238000,8301000
16550,3165107,São Tomás de Aquino,2004,44474000,2147000,42327000,18926000,1990000,12442000,8969000
16551,3165537,Sarzedo,2004,90804000,8199000,82606000,1158000,30931000,27288000,23229000
16552,3170503,Urucânia,2004,49586000,3193000,46393000,13560000,9051000,11472000,12311000
16553,3202603,Iconha,2004,99941000,20162000,79779000,6762000,8167000,46820000,18030000
16554,3302403,Macaé,2004,6494326000,1065637000,5428689000,22100000,2918001000,1899198000,589390000
16555,3502804,Araçatuba,2004,1833827000,208704000,1625123000,50623000,292031000,1050743000,231725000
16556,3505609,Barrinha,2004,116833000,5229000,111604000,16627000,24157000,39959000,30862000
16557,3507407,Borborema,2004,120417000,4784000,115633000,50793000,7059000,41488000,16293000
16558,3509809,Campos Novos Paulista,2004,47658000,2612000,45046000,19003000,3341000,16234000,6468000
16559,3536307,Patrocínio Paulista,2004,181769000,14959000,166810000,56736000,47731000,47113000,15229000
16560,3539301,Pirassununga,2004,744082000,112808000,631274000,53242000,185674000,310185000,82173000
16561,3539905,Poloni,2004,30524000,1603000,28921000,10134000,3268000,9552000,5966000
16562,3542602,Registro,2004,322335000,21222000,301113000,13875000,43384000,182986000,60868000
16563,3554805,Tremembé,2004,208967000,20996000,187971000,3558000,48998000,88306000,47110000
16564,4103040,Boa Ventura de São Roque,2004,63317000,3529000,59788000,32686000,3078000,15704000,8320000
16565,4104006,Campina Grande do Sul,2004,269956000,41652000,228304000,5024000,46922000,128631000,47726000
16566,4109302,Guaraniaçu,2004,129675000,7767000,121908000,54084000,12433000,37334000,18057000
16567,4110201,Inácio Martins,2004,52894000,3466000,49428000,12939000,10531000,13457000,12501000
16568,4121505,Rebouças,2004,96487000,3617000,92870000,38667000,14116000,24177000,15910000
16569,4202503,Bom Jardim da Serra,2004,32053000,1263000,30790000,15743000,1762000,7579000,5705000
16570,4207304,Imbituba,2004,250531000,24497000,226034000,11406000,45154000,120760000,48714000
16571,4211405,Nova Erechim,2004,58793000,3196000,55596000,23805000,14109000,12079000,5603000
16572,4214607,Rio do Oeste,2004,55858000,2794000,53064000,23802000,5993000,15101000,8167000
16573,4217600,Siderópolis,2004,133345000,9484000,123860000,9643000,67041000,29923000,17255000
16574,4306403,Dois Irmãos,2004,568450000,78926000,489523000,5661000,296664000,155773000,31425000
16575,4306767,Eldorado do Sul,2004,748919000,114805000,634114000,22070000,432918000,135769000,43357000
16576,4306973,Erebango,2004,35484000,1986000,33498000,17386000,2387000,9200000,4524000
16577,4310652,Itati,2004,18440000,548000,17893000,10019000,1100000,2678000,4095000
16578,4312005,Mariano Moro,2004,14777000,922000,13855000,5589000,548000,4191000,3527000
16579,4313409,Novo Hamburgo,2004,3304764000,416619000,2888144000,5618000,977456000,1605305000,299765000
16580,4317756,Santo Antônio do Planalto,2004,45003000,2745000,42258000,21193000,4069000,12816000,4180000
16581,4323101,Vicente Dutra,2004,27889000,670000,27219000,14226000,953000,5120000,6920000
16582,4323408,Vila Maria,2004,55083000,4092000,50991000,25468000,5236000,14817000,5469000
16583,5002605,Camapuã,2004,163398000,12225000,151172000,83743000,6215000,33501000,27713000
16584,5003801,Fátima do Sul,2004,110246000,10639000,99607000,13942000,9643000,49110000,26912000
16585,5004502,Itaporã,2004,198506000,20114000,178392000,84845000,20388000,45837000,27322000
16586,5104104,Guarantã do Norte,2004,158653000,20470000,138183000,21689000,10332000,61099000,45063000
16587,5104609,Itiquira,2004,529843000,36605000,493239000,323843000,85631000,67409000,16356000
16588,5200134,Acreúna,2004,289387000,30303000,259084000,88594000,38574000,101509000,30406000
16589,5204409,Caiapônia,2004,237736000,7822000,229914000,150951000,14599000,44954000,19411000
16590,5205455,Cezarina,2004,154595000,17428000,137167000,8574000,90192000,24354000,14046000
16591,5207402,Edéia,2004,161687000,6895000,154792000,85590000,12554000,40594000,16054000
16592,5207501,Estrela do Norte,2004,15111000,1232000,13879000,2798000,1367000,4874000,4840000
16593,5213400,Moiporá,2004,11345000,547000,10798000,4717000,500000,2248000,3334000
16594,5219001,Sanclerlândia,2004,47007000,3898000,43108000,8685000,9082000,15584000,9757000
16595,5222203,Vila Boa,2004,17815000,793000,17022000,4900000,1852000,4072000,6198000
16596,1200708,Xapuri,2004,57394000,1027000,56367000,18559000,1759000,8664000,27384000
16597,1300706,Boca do Acre,2004,87539000,6477000,81062000,23841000,4751000,16511000,35960000
16598,1302009,Itapiranga,2004,25596000,8592000,17003000,2502000,778000,3188000,10535000
16599,1302405,Lábrea,2004,63590000,2389000,61201000,10050000,2731000,13098000,35323000
16600,1501451,Belterra,2004,54220000,872000,53348000,27012000,3163000,7973000,15201000
16601,1505031,Novo Progresso,2004,146353000,6780000,139573000,37015000,36567000,33045000,32945000
16602,1506203,Salinópolis,2004,93182000,6231000,86951000,4448000,7644000,44254000,30605000
16603,1507805,Senador José Porfírio,2004,32130000,1314000,30816000,7944000,3883000,6442000,12547000
16604,1507961,Terra Alta,2004,17545000,415000,17131000,3982000,987000,3231000,8931000
16605,1707306,Dueré,2004,39500000,1643000,37857000,22990000,2099000,5523000,7246000
16606,1720101,São Bento do Tocantins,2004,8853000,305000,8548000,2422000,464000,1418000,4244000
16607,2104651,Governador Newton Bello,2004,20317000,276000,20041000,7072000,535000,2768000,9667000
16608,2105658,Junco do Maranhão,2004,10072000,133000,9940000,3715000,261000,1543000,4421000
16609,2107605,Palmeirândia,2004,29649000,524000,29126000,8709000,928000,5349000,14140000
16610,2109601,Rosário,2004,76486000,2501000,73985000,5693000,19662000,24734000,23896000
16611,2202174,Campo Largo do Piauí,2004,9620000,142000,9478000,2192000,194000,1260000,5832000
16612,2209872,São João da Fronteira,2004,8945000,406000,8539000,1472000,178000,1832000,5058000
16613,2301406,Aratuba,2004,40735000,742000,39993000,18712000,1469000,6422000,13390000
16614,2302008,Barro,2004,42057000,1956000,40101000,10511000,1765000,11428000,16397000
16615,2302909,Capistrano,2004,33171000,1230000,31942000,7936000,1156000,6999000,15851000
16616,2303808,Cedro,2004,50460000,2893000,47566000,8546000,3047000,15244000,20730000
16617,2310258,Paraipaba,2004,75982000,3615000,72367000,21317000,13283000,15695000,22071000
16618,2403806,Florânia,2004,23683000,773000,22910000,2738000,3487000,5363000,11322000
16619,2410801,Riacho de Santana,2004,10816000,335000,10482000,1252000,398000,2227000,6605000
16620,2411908,São Francisco do Oeste,2004,9249000,336000,8913000,854000,419000,2031000,5609000
16621,2601805,Betânia,2004,22252000,601000,21651000,4145000,392000,4147000,12967000
16622,2604809,Cortês,2004,50738000,3111000,47627000,8523000,11541000,11020000,16543000
16623,2613701,São Lourenço da Mata,2004,241950000,17321000,224630000,13714000,55129000,68536000,87250000
16624,2700706,Batalha,2004,50812000,2366000,48446000,14288000,7544000,11768000,14846000
16625,2701803,Carneiros,2004,14604000,280000,14324000,3527000,274000,2497000,8027000
16626,2705309,Minador do Negrão,2004,13339000,306000,13033000,4327000,265000,2276000,6164000
16627,2706422,Pariconha,2004,18603000,393000,18210000,3968000,454000,3243000,10546000
16628,2802601,Gracho Cardoso,2004,17300000,564000,16736000,4366000,757000,2819000,8794000
16629,2806008,Ribeirópolis,2004,56469000,4785000,51684000,7589000,6552000,14970000,22573000
16630,2908507,Conceição do Jacuípe,2004,182767000,37105000,145662000,21704000,26544000,74259000,23154000
16631,2911808,Guaratinga,2004,66567000,2514000,64053000,32523000,2201000,10685000,18645000
16632,2915353,Itaguaçu da Bahia,2004,20186000,819000,19367000,6452000,572000,3693000,8649000
16633,2919306,Lençóis,2004,29344000,1774000,27570000,4168000,1874000,12084000,9444000
16634,2920403,Manoel Vitorino,2004,27531000,1027000,26504000,6600000,938000,4732000,14234000
16635,2925931,Quixabeira,2004,16149000,566000,15583000,3679000,965000,3364000,7575000
16636,2927705,Santa Cruz Cabrália,2004,167790000,7905000,159885000,95752000,3664000,33271000,27198000
16637,2928000,Santaluz,2004,59068000,4131000,54937000,7604000,4565000,16795000,25974000
16638,2932606,Urandi,2004,40298000,4799000,35499000,6532000,7045000,8318000,13604000
16639,2932804,Utinga,2004,41013000,3198000,37816000,6476000,2428000,13744000,15168000
16640,2933406,Wagner,2004,16606000,763000,15843000,4267000,684000,3761000,7131000
16641,3101706,Almenara,2004,122291000,6892000,115399000,11566000,11877000,54484000,37472000
16642,3116506,Claro dos Poções,2004,21220000,815000,20405000,6429000,877000,4845000,8253000
16643,3135076,Jampruca,2004,14944000,474000,14470000,5129000,460000,3516000,5365000
16644,3138500,Liberdade,2004,24917000,1536000,23381000,6583000,2024000,8282000,6491000
16645,3140605,Materlândia,2004,13247000,494000,12753000,3153000,304000,3174000,6122000
16646,3146503,Pains,2004,64510000,6531000,57979000,8712000,24509000,15423000,9334000
16647,3147204,Paraguaçu,2004,138035000,12154000,125880000,32106000,28932000,43713000,21130000
16648,3151701,Poço Fundo,2004,90557000,3850000,86706000,34565000,11398000,24652000,16091000
16649,3155009,Rio Doce,2004,8857000,639000,8218000,839000,628000,2771000,3980000
16650,3155603,Rio Pardo de Minas,2004,64873000,3173000,61700000,11343000,2276000,19053000,29028000
16651,3157203,Santa Bárbara,2004,195411000,19333000,176079000,6582000,76313000,63442000,29742000
16652,3158102,Santa Maria do Salto,2004,13310000,552000,12758000,1975000,898000,3245000,6640000
16653,3164001,São Pedro dos Ferros,2004,41701000,3134000,38567000,10700000,6908000,11357000,9601000
16654,3167301,Silveirânia,2004,7677000,307000,7370000,1729000,221000,2020000,3400000
16655,3204351,Rio Bananal,2004,71640000,3810000,67830000,16343000,5118000,18536000,27833000
16656,3300936,Carapebus,2004,464020000,7833000,456187000,9903000,291515000,102216000,52554000
16657,3301108,Cantagalo,2004,409020000,62669000,346351000,10124000,217285000,67186000,51756000
16658,3304102,Porciúncula,2004,143629000,11325000,132303000,9564000,24271000,53526000,44942000
16659,3304607,Santa Maria Madalena,2004,71213000,1704000,69510000,12566000,7070000,19273000,30601000
16660,3305158,São José do Vale do Rio Preto,2004,274922000,40720000,234202000,38522000,8019000,129519000,58142000
16661,3500758,Alambari,2004,30957000,785000,30172000,18258000,1165000,5099000,5650000
16662,3502309,Anhembi,2004,60791000,5394000,55398000,33229000,4746000,10049000,7374000
16663,3503307,Araras,2004,1633589000,185872000,1447717000,58045000,574379000,665966000,149327000
16664,3509908,Cananéia,2004,245520000,3241000,242279000,6000000,162256000,55371000,18652000
16665,3514502,Duartina,2004,81431000,4507000,76924000,6997000,17306000,37789000,14832000
16666,3517109,Glicério,2004,33688000,1785000,31903000,11794000,3566000,9800000,6743000
16667,3518602,Guariba,2004,277734000,20627000,257108000,28593000,81591000,104997000,41926000
16668,3530706,Mogi Guaçu,2004,2379386000,334358000,2045028000,148537000,1031904000,687815000,176772000
16669,3531209,Monte Alegre do Sul,2004,64149000,6890000,57259000,16649000,10514000,20237000,9859000
16670,3531506,Monte Azul Paulista,2004,157450000,9961000,147490000,34351000,15794000,69943000,27403000
16671,3535002,Palestina,2004,72031000,2775000,69256000,27302000,7319000,21905000,12730000
16672,3537503,Pereiras,2004,68394000,4732000,63662000,15124000,22637000,16967000,8935000
16673,3537909,Pilar do Sul,2004,139885000,6971000,132914000,47422000,5626000,50822000,29044000
16674,3540507,Porangaba,2004,38583000,2659000,35925000,4416000,10143000,12551000,8815000
16675,3541703,Quatá,2004,98398000,7627000,90771000,26526000,17775000,30777000,15693000
16676,3546801,Santa Isabel,2004,428623000,43418000,385205000,12998000,139143000,178971000,54094000
16677,3547205,Santana da Ponte Pensa,2004,13300000,272000,13029000,5752000,770000,3221000,3286000
16678,3548005,Santo Antônio de Posse,2004,209707000,22796000,186912000,40274000,31963000,88929000,25746000
16679,3549003,São Francisco,2004,12663000,454000,12209000,3764000,547000,3650000,4248000
16680,3553658,Taquaral,2004,17013000,308000,16705000,7935000,843000,3805000,4122000
16681,4104808,Cascavel,2004,2681475000,311862000,2369613000,184928000,460850000,1427903000,295932000
16682,4105003,Catanduvas,2004,84799000,3954000,80845000,42522000,3936000,22086000,12301000
16683,4105904,Colorado,2004,201637000,17565000,184072000,25142000,49581000,83845000,25504000
16684,4106803,Cruz Machado,2004,107439000,5789000,101650000,43590000,10430000,23527000,24103000
16685,4117404,Ourizona,2004,41521000,1686000,39834000,23840000,1877000,9575000,4542000
16686,4123501,Santa Helena,2004,253200000,20810000,232390000,54006000,31001000,104955000,42428000
16687,4125902,São Pedro do Paraná,2004,17476000,895000,16581000,5931000,1718000,4284000,4648000
16688,4128658,Virmond,2004,32141000,1515000,30626000,14535000,4949000,6144000,4998000
16689,4205209,Erval Velho,2004,38552000,2440000,36112000,17721000,4042000,8477000,5871000
16690,4205431,Formosa do Sul,2004,15752000,751000,15000000,7044000,702000,3163000,4091000
16691,4210852,Mirim Doce,2004,21755000,860000,20895000,9991000,2552000,3952000,4400000
16692,4215802,São Bento do Sul,2004,1231539000,150288000,1081251000,23550000,581632000,372471000,103598000
16693,4300455,Alegria,2004,36870000,2419000,34450000,14275000,1222000,12619000,6335000
16694,4304853,Carlos Gomes,2004,9918000,230000,9688000,5346000,365000,1396000,2582000
16695,4306759,Doutor Ricardo,2004,16664000,1073000,15592000,8543000,1074000,2796000,3179000
16696,4306908,Encruzilhada do Sul,2004,147057000,8994000,138062000,54905000,14210000,42332000,26615000
16697,4312153,Mato Leitão,2004,34170000,4681000,29489000,7278000,9104000,8031000,5076000
16698,4314407,Pelotas,2004,2146149000,257943000,1888207000,84311000,256050000,1164723000,383122000
16699,4317905,Santo Cristo,2004,189345000,37041000,152304000,34118000,18352000,82422000,17413000
16700,4321105,Tapes,2004,123326000,9486000,113840000,32416000,19259000,43636000,18529000
16701,5002407,Caarapó,2004,224530000,30501000,194029000,72243000,21187000,66811000,33788000
